название,производитель,ккал_100г,белки_100г,жиры_100г,углеводы_100г,единица,вес_единицы_г,порция_по_умолчанию_г,штрихкод,id,тип
Protein,Let's Go,45.0,6.0,0.0,4.8,,,,4630288090699,
Цезарь с курицей,Самокат,240.0,9.6,19.6,6.4,,,,4630388391467,
Кулич кокос и вафельная крошка,Самокат,420.0,5.0,23.0,49.0,,,,4630388457156,
Тортилья с курицей и картофельным хашбрауном с сырным соусом,Gaston Kitchen,236.0,7.0,14.0,21.0,,,,4630451610082,
Томлёная говядина в перечном соусе с орзо,Перекрёсток Select,130.4,7.6,5.0,13.6,,,,4630451611164,
Киш с курицей и грибами,Вкустех,161.5,8.0,10.0,9.9,,,,4630451612185,
Пирог Лоранский с лососем и шпинатом,Вкустех,185.6,8.9,11.3,11.9,,,,4630451612215,
Сладкий Микс,Мармеладыч,335.0,4.3,0.5,76.0,,,,4630524810043,
"Десерт кокосовый с семенами чиа, манго и маракуей",Лавка,147.0,2.8,7.2,17.9,,,,4630568880026,
"High Protein Bar, Crunchy, Coconut Cookies",BootyBar,330.0,30.0,10.0,45.0,,,,4631152606701,
Семена Чиа,Narmak,512.0,16.1,30.7,42.1,,,,4631152608231,
Лепешка С Мясом И Картофелем,Рамонти Пайз,241.0,8.0,8.7,32.7,,,,4631169016654,
Перец Халапеньо Красный С Чесноком В Масле,Fresconti,160.0,1.3,12.8,11.0,,,,4631169983673,
Хачапури по-мегрельски,Рамонти Пайз,274.4,12.1,12.0,29.5,,,,4631170503112,
Пирожное картошка с сосновыми шишками,Sweet marin,449.0,3.8,21.4,60.3,,,,4631182009138,
"Йогурт ""сливочный"" Laplandia с тыквой, абрикосом и пряностями",Viola,134.0,3.6,7.1,14.0,,,,4640001733253,
Viola Lactose Free,Viola,74.0,4.6,3.4,6.3,,,,4640001733512,
Йогурт Viola Слив.Lap. с нап. фисташка,,144.0,3.6,7.1,16.3,,,,4640001734199,
Йогурт безлактозный FREE,Viola,74.0,4.6,3.4,6.3,,,,4640001734212,
виола дыня,Viola,99.0,3.9,2.7,14.7,,,,4640001734236,
Йогурт Виола вишня,Viola,103.0,3.5,2.5,16.2,,,,4640001734274,
Yogurt Laplandia Blueberry Muffin,Viola,137.0,3.7,7.2,14.4,,,,4640001734366,
"Бойогурт Слобода Мандарин, Орехи, Яблоко",Живая Еда,105.0,4.5,5.0,10.6,,,,4640001734748,
Йогурт питьевой Laplandia с малиной и клюквой,Viola,86.1,3.4,2.5,12.5,,,,4640001735387,
греческий,Viola,108.0,6.3,3.0,14.0,,,,4640001735622,
Сэндвич на чиабатте с курицей,М-ФУД,264.0,9.0,13.0,36.0,,,,4640007621813,
Вафли с ароматом топлёного молока,Первым делом,545.0,3.6,34.7,54.5,,,,4640010202764,
Хлеб Дарницкий,Первым делом,200.0,6.6,1.1,41.0,,,,4640010203365,
Молоко Ультра пастеризованное Питьевое 2.5%,Село Зелёное,55.0,3.0,2.5,4.7,,,,4640017350512,
напиток сыв. Село зелёное,Село Зелёное,44.0,0.4,0.0,10.5,,,,4640017350635,
Хлебцы Пшеничные С Зеленью,ВкусВилл,333.5,11.0,1.5,69.0,,,,4640018411038,
Хлеб «Тостовый»,Сурский каравай,247.0,7.7,0.8,53.1,,,,4640021070239,
Тофу Классический,Ozon fresh,70.0,8.0,4.0,0.8,,,,4640026981271,
Сэндвич Ролл С Индейкой,Перекрёсток,189.0,7.4,6.8,25.1,,,,4640033667199,
Parmesan Crispy,Crinkles,550.0,41.5,39.0,8.0,,,,4640047040995,
"Йогурт ""греческий фейхоа""",ИЛЬ МИО МОРОЖЕНКО,109.4,6.0,3.0,14.6,,,,4640047884773,yogurt-grecheskiy-feyhoa-ooo-il-mio-morozhenko
Мороженое Карамельное без добавления сахара,ВкусВилл,121.2,4.4,7.6,8.8,,,,4640047887309,
"Green idea Готовый пищевой продукт на основе крахмала со вкусом сыра ""Моцарелла""",green-idea,308.0,0.0,24.0,23.0,,,,4640071950086,
Vegcream,gren-idea,210.0,3.2,20.0,4.3,,,,4640071950192,
Маршмело карамель,Marshick,360.0,4.5,10.0,62.0,,,,4640103520331,
Kerlli шоколад-черника,Kerlli,440.0,6.0,15.0,70.0,,,,4640103525305,
Злаковый батончик Kerlli с клюквой в молочном шоколаде,Kerlli,430.0,5.5,15.0,67.0,,,,4640103525312,
Круассан с малиновой начинкой,Кулинариум,401.9,7.0,17.1,55.0,,,,4640131120244,
Вафли вишня черешня,Дымка,381.0,4.5,10.5,67.0,,,,4640167143033,
Колбаса Сабросо Росо,Индилайт,190.0,28.0,8.0,1.0,,,,4640167407906,
Sabroso Monte,Indilite,190.0,28.0,8.0,1.0,,,,4640167407920,
Сосиски Лайт Из Индейки,Индилайт,140.0,13.0,9.0,2.0,,,,4640167416175,
Филе Индейки Мраморное,Индилайт,110.0,14.0,4.0,4.0,,,,4640167416588,
Зефир Коломенская,Коломенский,320.0,0.5,0.0,78.0,,,,4640168920039,
Зефир Яблочный,Коломенский,320.0,1.0,0.0,80.0,,,,4640168920053,
Курица терияки,Select,194.0,12.0,4.6,26.2,,,,4640168952542,
Удон С Курицей И Овощами,Перекрёсток,454.0,19.8,21.1,46.4,,,,4640168952559,
Винегрет,Select,108.2,1.7,5.6,12.8,,,,4640168955468,
Эклеры фисташковые,Яндекс Лавка,288.0,6.6,18.5,23.7,,,,4640203939262,
Хинкали мясные отварные со сметаной,,184.6,8.7,8.2,19.0,,,,4640207084449,
Пирожное бисквитное с молочно-медовым кремом,Delibon,423.0,8.1,23.8,43.4,,,,4640214010318,
Азу из говядины,Select,130.7,11.0,4.6,11.1,,,,4640242340210,
Сушеный Миндаль,Яндекс Лавка,641.0,18.0,57.0,14.0,,,,4640258063707,
Гороховый Суп С Копченостями,Лавка,83.2,5.2,2.8,9.3,,,,4640343491415,
Котлета из говядины с соусом из белых грибов и картофельным пюре,Перекрёсток Select,197.1,7.3,14.6,8.5,,,,4640343493679,
Блинчики Пшеничные,ВкусВилл,294.4,15.4,10.4,34.8,,,,4640435880073,blinchiki-pshenichnye-samokat-vkusvill-ana-rayz
Сыр Гауда,Schonefeld,339.0,26.0,26.1,0.0,,,,4650060855131,
Хлебцы хрустящие кукурузно-рисовые с морской солью,Take a Bite,360.0,9.0,1.5,74.0,,,,4650062592805,
Snack peanut praline,Champ,380.0,20.0,13.0,46.0,,,,4650070115294,
Сок Добрый яблоко-персик маленький смотка на дет питании,Добрый,40.0,0.0,0.0,10.0,,,,4650075424599,
"добрый кола 0,5 смотка",мултон партнерс,0.3,0.0,0.0,0.0,,,,4650075429723,dobryy-kola-0-5-smotka-ooo-multon-partners
Get Health Конопляный Протеин,Trawa,354.0,56.0,7.0,15.0,,,,4650075473061,
Морковь По Корейски,Традиции Вкуса,57.7,1.0,3.4,5.3,,,,4650104130552,
Крекер классический,Сладиал,450.0,9.0,18.0,64.0,,,,4650139013301,
"Печенье с какао и начинкой ""шоколадный вкус""",Чайкофский,455.5,7.4,14.4,74.0,,,,4650190500666,
"Мясо бедра бескостного цыплят-бройлеров в маринаде ""Сладкий чили""",ВкусВилл,108.7,16.9,3.1,3.3,,,,4650231932203,
Gorilla energy mango coconut,Gorilla,20.0,0.0,0.0,4.9,,,,4650243871828,
Рийет Из Курицы С Травами И Специями С Паприкой,Самокат,237.0,12.1,19.4,3.5,,,,4650262466067,
Вензель с вишней,Калачёво,331.0,5.8,16.6,39.6,,,,4650300740821,
Салат Овощи Брынза И Травы,Азбука Вкуса,67.6,4.3,4.0,3.6,,,,4650322700346,
Нерка С Овощами,Азбука Life,107.0,10.9,5.4,3.7,,,,4650322700438,
Гравлакс Из Форели Радужной,Азбука Вкуса,206.2,19.7,11.8,5.3,,,,4650322711366,
Суп С Овощами По-Турински,Азбука Вкуса,29.1,1.7,1.1,3.1,,,,4650322717832,
Творожная Запеканка С Манго,Азбука Вкуса,183.0,9.6,9.8,14.1,,,,4650322719584,
Конфета Клубника Сливки,Азбука Вкуса,337.0,14.0,10.0,49.0,,,,4650322719973,
Конфета Малина Сливки,Азбука Вкуса,370.0,12.0,13.0,52.0,,,,4650322719997,
Онигири тунец Japan,Азбука Вкуса,254.5,5.3,10.5,34.5,,,,4650322726643,
Хлеб Зёрнышко Нарезка,Городской Батон,181.0,5.5,1.3,36.9,,,,4650406920370,
Костный Говяжий Бульон Коллаген,Kruglie Sutki,313.0,73.0,1.0,3.0,,,,4650512140013,
Фарш Охлажденный Из Минтая,Океаномания,66.7,15.3,0.6,0.0,,,,4650527830046,
Вареники с белыми грибами и грудинкой,Лавка,220.4,9.0,14.0,14.6,,,,4650556721285,
Sunflower halva,Фабрика сладостей Кирилла Козлова,494.9,13.2,33.9,33.3,,,,4651117700954,
Шоколад пористый молочнвй,Победа,510.0,5.0,27.0,61.0,,,,4660013941224,
100% CHARGED Extra dark chocolate,Победа,510.0,10.0,36.0,36.0,,,,4660013945697,
Конфеты Трюфели classic без сахара Победа,Победа,530.0,6.5,44.0,26.0,,,,4660013948391,
"Йогурт 3,5 %",Киржачский молочный завод,61.9,3.2,3.5,4.4,,,,4660014250226,
Картофель По-Деревенски Со Специями,We Fry,140.0,2.5,4.5,23.0,,,,4660015860905,
Картофель Фри Классический,Fry Me,140.0,2.5,4.5,23.0,,,,4660015860967,
Батат,We Fry,100.0,1.5,4.1,15.0,,,,4660015861674,
Салат По-гречески,Азбука Вкуса,127.6,4.4,10.8,3.2,,,,4660019674812,
Онигири Лосось Копченый,Азбука Вкуса,198.2,6.4,4.3,33.1,,,,4660019679848,
"Молоко 2,5%",Обнимуу,53.0,3.0,2.5,4.7,,,,4660020262145,
Конфеты Петровский Форт,Невский кондитер Белинский,490.0,5.5,23.0,65.0,,,,4660028334554,konfety-petrovskiy-fort-ooo-nevskiy-konditer-belinskiy
Сок яблоко Ама мама без добавления сахара,Ама мама,45.0,0.0,0.0,11.2,,,,4660028376240,
Йогурт клубничный,Молзавод Шенкурский,73.0,2.8,2.0,11.0,,,,4660042210070,
Йогурт питьевой с персиком,Молочная легенда,60.0,2.8,0.9,9.8,,,,4660043092699,
Йогурт протеиновый ананас,Ты+ Protein,70.3,4.5,1.5,9.7,,,,4660043855942,
Сырок Росташрокоплекс Черешня,Ростагрокомплекс,403.8,7.5,27.4,31.8,,,,4660043859025,
Сырок Зефир,Ростагрокомплекс,262.9,9.7,7.3,39.6,,,,4660043859032,
Нуга,БЮДЖЕТ,490.0,9.5,30.0,45.0,,,,4660043859056,
суфле,ВкусВилл,392.5,6.0,19.3,48.7,,,,4660043859124,
Масса Творожная С Изюмом,ВкусВилл,275.0,10.0,11.4,33.1,,,,4660043859865,
Твикс 3х2,Mars,494.0,4.4,24.0,64.4,,,,4660085513015,
Драже кисломикс,Skittles,406.0,0.0,4.1,90.0,,,,4660085513800,
SNICKERS SUPER,Snickers,494.0,8.1,25.0,59.0,,,,4660085515163,
M&M's с молочным шоколадом,M&M'S,477.0,5.4,18.1,71.6,,,,4660085515842,
Twix Xtra солёная карамель,Mars,491.0,4.3,23.9,63.9,,,,4660085519758,twix-xtra-solenaya-karamel-ooo-mars
Йогурт особая коллекция(лесной орех),Маслозавод «Дружба»,80.0,3.1,1.5,14.1,,,,4660128251218,yogurt-osobaya-kollekciya-lesnoy-oreh-ooo-maslozavod-druzhba
Рис Басмати,Metro Chef,350.0,7.1,0.5,80.0,,,,4660139801624,
Сырок дубайский Шоколад,36 Копеек,405.0,8.9,28.0,29.2,,,,4660205270590,
Мороженое Пломбир Гранат с Острым Перцем Хабанеро,Ногинское Мороженое,263.7,4.1,8.8,41.9,,,,4660214294167,
Запеканка творожная малиновое парфе,Главобед,190.0,11.3,8.0,17.6,,,,4660228730538,
Bombbar tropic mix cake,Bombbar,303.0,25.0,13.0,7.0,,,,4660298500796,
Snaqer Peanuts & Pistachio & Kunafa,Bombbar,460.0,15.0,32.0,42.0,,,,4660298501533,
Qwikler pistachios,Snaq Fabriq,496.0,8.3,34.0,19.0,,,,4660298501656,
Pro Chips Protein,Bombbar,341.0,40.0,8.8,25.1,,,,4660298503025,
extra Protein Chips,Bombbar,346.7,40.0,8.7,25.3,,,,4660298503032,
Candy milky Dubai trend,Snaq fabtiq,495.0,12.0,36.0,18.0,,,,4660298503131,
Protein Shake,Bombbar,48.3,6.9,0.6,3.8,,,,4660298504282,
Картофель По Деревенски,Лавка,143.0,2.5,4.5,23.0,,,,4660298523610,
Печенье С Манго В Шоколаде,Самокат,280.0,27.0,9.0,24.0,,,,4660301744322,
Протеиновое печенье,Самокат,290.0,27.0,11.0,21.0,,,,4660301744353,
Котлеты из индейки с гречкой,Самокат,160.0,12.6,6.1,13.8,,,,4660301768069,
Маффин пасхальный с начинкой,Самокат,383.4,3.6,21.0,45.0,,,,4660301797151,
Батончик протеиновый Фисташковая меренга с малиной,Sporty,323.0,25.0,12.5,13.0,,,,4660308260566,
Тунец филе консервированный в с/с,Владкон,101.0,23.0,1.0,0.0,,,,4660314910455,
Сэндвич С Тунцом,Пятёрочка Кафе,233.0,9.1,13.4,18.1,,,,4660502160174,,ресторан
Снеки из муки твердой пшеницы со вкусом томата спайси,Pasteroni,390.0,13.0,18.0,50.0,,,,4661592190041,
лепешка пшеничная мексиканская,Tortillas,242.0,6.5,3.8,48.4,,,,4670005830931,
Плавленый сыр сливочный,Sirobogatov,270.0,17.3,22.9,5.5,,,,4670008561665,
O zlaki топленое молоко,,454.0,7.0,17.0,67.0,,,,4670017463097,
O zlaki трюфельные,O zlaki,468.0,7.5,23.0,58.0,,,,4670017463103,
O zlaki халвичные,O zlaki,511.0,10.0,25.0,61.0,,,,4670017463110,
Вафли Творожные,Дымка,391.0,4.5,14.5,60.5,,,,4670018803892,
Дымов Сырокопченое филе из курицы,Дымов,170.0,20.0,10.0,0.0,,,,4670024894686,
protein,первый русский протеин,430.0,80.0,9.0,7.0,,,,4670025410076,
Филе Лосося Атлантического,Азбука Life,217.2,21.0,14.8,0.0,,,,4670049791397,
Milky Way черника,Milky Way,440.0,2.8,14.1,75.0,,,,4670082521319,
Мороженное milkyWay,,207.0,3.5,10.8,23.3,,,,4670082521715,
Мороженое Малина-личи,Bounty,175.7,2.3,6.0,28.0,,,,4670082523177,
Баунти трио Райская клубника,,475.0,3.6,24.7,58.5,,,,4670082524051,
"Десерт замороженный фруктово-ягодный с клубникой, малиной и личи ""Гранита""",Лавка,97.0,0.8,0.2,23.0,,,,4670089138749,
Сироп Кленовый Низкокалорийный,Здоровые Продукты,16.1,0.0,0.0,4.0,,,,4670099000319,
Салат Мимоза,Магнит,205.0,7.0,17.0,6.0,,,,4670117691758,
Тепаньяки с курицей,Creative Kitchen,190.0,7.0,3.5,32.5,,,,4670117692687,
Солянка,Самокат,60.3,2.9,2.7,6.1,,,,4670117694360,
Конвертики с курицей сыром и томатами с зеленью,,269.8,12.1,13.0,26.1,,,,4670117695510,
Сырок БЮ Александров,,407.0,7.9,25.8,35.8,,,,4670149301007,
Сырок Советские традиции Крем-Брюле глазированный,Советские традиции,400.0,7.1,26.4,36.5,,,,4670149302622,
Almond Protein Bar,Solvie,288.0,32.0,14.0,28.8,,,,4673743550383,
Тофу Классический,Jions,88.0,12.0,4.0,1.0,,,,4673760167007,
Greek yogurt plain,G-Balance,80.0,8.6,4.0,2.6,,,,4680000190275,
Айран,HalalMilk,18.6,1.0,1.0,1.4,,,,4680000192484,
Айран Турецкий,Долголетие,30.0,1.3,1.8,2.5,,,,4680000192897,
Напиток Долголетие Айран,Долголетие,30.0,1.3,1.8,2.5,,,,4680000192903,
Кукурузные Хлопья С Шоколадом Без Сахара И Фруктозы,FitParad,310.0,9.0,2.0,64.0,,,,4680002311852,
Путассу С Перцем,Сухогруз,250.0,51.0,2.5,6.0,,,,4680003260678,
Полоски Кальмара Со Вкусом Краба,Сухогруз,240.0,26.0,0.4,33.0,,,,4680003264997,
Творог 9%,Самокат,160.0,16.0,9.0,3.0,,,,4680012922918,
Ацидофилин,ВкусВилл,68.5,3.0,4.5,4.0,,,,4680012926053,
"Йогурт Греческий 2,0%",ВкусВилл,66.0,8.0,2.0,4.0,,,,4680012926862,
Биойогурт 2% черника,Устьянский,74.0,2.8,2.0,11.0,,,,4680014500541,
Творог Мягкий,Эконива,100.0,8.2,5.9,3.5,,,,4680017921275,
Йогурт Натуральный,Эконива,60.0,3.6,2.8,5.2,,,,4680017921718,
Кефир 1 %,Эконива,37.0,3.0,1.0,4.0,,,,4680017922326,
Oat Drink Extra light,Ne moloko,35.0,1.0,0.5,6.5,,,,4680019561981,
Carrot-apple juice,Сады Придонья,40.0,0.0,0.0,10.0,,,,4680019562919,
Овсяный yo'gurt манго-маракуйя,Ne moloko,125.0,5.0,5.0,15.0,,,,4680019566559,
Овсяный йогурт черника nemoloko,Сады Придонья,140.0,5.0,5.0,18.0,,,,4680019566696,
Nemoloko овсяный йогурт груша,Сады Придонья,130.0,5.0,5.0,16.0,,,,4680019566719,
Молоко 3.4-6%,Гелиос,70.0,3.0,4.5,4.7,,,,4680019851808,
Хумус С Сацебели,Ozon fresh,159.0,7.0,11.0,8.0,,,,4680020592332,
Зефир ванильный,Belucci,310.0,1.0,0.0,77.0,,,,4680021880483,
jaskino,Яшкино,470.0,5.5,23.0,61.0,,,,4680021880490,
Мягкие вафли с вишневым джемом,Яшкино,390.0,4.5,15.0,60.0,,,,4680021881862,
Вафли тонкие с молочным кремом и какао,Яшкино,540.0,8.0,32.0,54.0,,,,4680021887321,
"Печенье ""Ванильное кольцо""",Яшкино,520.0,6.5,29.0,58.0,,,,4680021887772,
Безалкогольное пиво Жигули Барное светлое фильтрованное пастеризованное,Жигули,15.0,0.1,0.1,3.2,,,,4680036912940,
Вафли с варёной сгущёнкой,Сладонеж,500.0,4.5,24.0,68.0,,,,4680040410197,
Вафельные трубочки,Сладонеж,500.0,4.0,24.0,67.0,,,,4680040415666,
Батончик мысли Bombbar клубника,Bombbar,376.0,8.4,21.3,28.6,,,,4680046720177,
Протеиновая смесь для блинов «Малина» Protein Pancake,Bombar,354.0,35.0,3.3,40.6,,,,4680046720221,
Bombbar,Bombbar,352.0,25.0,17.0,6.3,,,,4680046722249,
Milky Молочный шоколад со сливочной начинкой,SNACK FABRIQ,464.7,9.0,36.0,11.0,,,,4680046729521,
Snaqer Арахис и карамель,Snaq Fabriq,456.0,20.0,32.0,8.0,,,,4680046729934,
Фермерский Паштет Куриный Сливочный С Кориандром,Куку,300.6,6.5,29.8,1.6,,,,4680059281597,
Fitness shock protein white brownie pistachio,Fitness Shock,466.0,15.0,34.0,20.0,,,,4680089892398,
Донат с ванильной начинкой,Fitness Shock,359.0,17.0,21.0,19.0,,,,4680089893050,
Protein Donut пончик с малиновой начинкой,Fitness Shock,355.0,17.0,21.0,18.0,,,,4680089893074,
Hi Protein «Черничный Дессерт»,Fitness Shock,345.0,30.0,12.9,9.2,,,,4680089893128,
Shock,Hi protein,289.0,30.0,8.0,7.8,,,,4680089894729,
Shock клубничный мохито,Hi protein,279.0,30.0,7.0,8.0,,,,4680089894811,
Shock фисташка и шоколад,Shock,364.0,20.0,20.0,10.0,,,,4680089897577,
Сервелат Мясорубский с мелкорубленым окороком,Стародворье,260.0,13.0,23.0,0.0,,,,4680115880191,
Колбаса вареная Молочная Стародворская,Стародворье,170.0,10.0,14.0,0.0,,,,4680115887190,
Котлеты Из Телятины На Пару,Азбука Life,111.2,18.5,2.0,4.8,,,,4680150840761,
Рамен Креветки,Азбука Вкуса,60.5,5.7,1.7,5.6,,,,4680150842024,
Рагу Овощное,Азбука Вкуса,88.7,1.7,4.3,10.8,,,,4680150844585,
Гедза С Креветкой,Азбука Вкуса,84.9,5.2,5.7,3.2,,,,4680150844622,
Котлеты Из Мяса Цыпленка На Пару С Картофельным Пюре,Азбука Лайф,136.5,10.5,6.1,9.9,,,,4680150847029,
Панини С Курицей,Пятёрочка Кафе,290.0,12.0,12.0,32.0,,,,4680161722285,,ресторан
Блинчики С Маковой Начинкой,Перекрёсток,318.0,10.0,18.0,26.0,,,,4680161722445,
Блинчики с вишней,Пятёрочка,150.0,2.5,3.4,26.6,,,,4680163145365,
Сендвич С Ветчиной и Сыром,Take It,243.3,10.0,8.7,31.3,,,,4680320016507,
Мороженое Эскимо,Хуторок,290.0,3.5,21.0,22.0,,,,4680320017795,
Трубочка Вафельная Со Вкусом Пломбир,Хуторок,478.0,7.2,27.2,51.0,,,,4680320021006,
Джем клубничный,Круглое лето,270.0,0.0,0.0,68.0,,,,4680320021648,
Нутовые Чипсы,O!LIFE,400.0,12.0,9.0,67.0,,,,4680320023284,
Йогурт греческий 2%,O!LIFE,64.0,8.0,2.0,3.5,,,,4680320024632,
"Творог скандинавский 1,5%",O!LIFE,72.0,11.0,1.5,3.7,,,,4680320024786,
Биойогурт тропический микс без сахара O Life!,O!LIFE,45.0,2.8,1.5,5.0,,,,4680320025851,
Масса Творожная С Шоколадом,Хуторок,167.0,9.0,3.5,25.0,,,,4680320026988,
Карбонад Копчено-вареный,Мясолюбов,110.0,14.0,5.0,2.0,,,,4680320028166,
Мороженое с протеином,Life,145.0,15.0,7.0,5.5,,,,4680320087088,
Карбонад,Eat Meat,130.0,18.0,6.0,1.0,,,,4680328009266,
Фасоль красная,Моя цена,113.0,7.0,0.5,20.0,,,,4680328041204,
Булочки Для Хот-Дога,Магнит,290.0,7.5,5.0,51.0,,,,4680328054419,
Булочка ржано-пшеничная,Моя цена,270.0,11.0,1.0,51.0,,,,4680328065071,
Пельмени традиционные,Самокат,320.0,7.0,20.0,28.0,,,,4680662781668,
Онигири С Семгой,Самокат,330.0,6.8,9.7,53.0,,,,4680662784935,
Эчпочмак С Курицей и Картофелем,Самокат,260.9,6.8,12.1,31.2,,,,4680662786038,
Протеиновая гранола с малиной и семечками,Самокат,389.0,23.0,13.8,36.3,,,,4680662788018,
Самокат Протеиновые Чипсы Со Вкусом Чеддер,Самокат,407.0,20.0,11.0,57.0,,,,4680662790035,
Салат Витаминный,Самокат,100.0,0.9,6.1,10.3,,,,4680662795832,
Творожная Запеканка С Грушей И Корицей,Самокат,205.9,13.7,8.3,19.1,,,,4680662795856,
Блинчик Цезарь,Creative Kitchen,176.0,7.1,12.0,10.1,,,,4680869330454,
Молочный Коктейль Клубника,Чудо,71.0,2.8,2.0,10.5,,,,4690228006845,
тутти фрутти,Имунеле,70.0,2.7,1.5,11.4,,,,4690228021664,
Напиток сывороточный пастеризованный с соком ананаса и манго,Мажитель,42.0,0.4,0.0,10.1,,,,4690228029622,
Чудо йогурт вкус черник-малина,Вимм-Билль-Данн,93.2,2.8,2.4,15.1,,,,4690228031168,
Сметана 15%,Домик в деревне,160.0,2.6,15.0,3.6,,,,4690228034183,
Имунеле,,70.0,2.7,1.5,11.5,,,,4690228101663,
Чудо йогур вкус земляника-клубника,,84.0,2.8,1.9,13.9,,,,4690228106835,chudo-yogur-vkus-zemlyanika-klubnika-ao
"Йогурт ""Чудо"" персик-манго-дыня",ВБД,84.0,2.8,1.9,13.9,,,,4690228106903,yogurt-chudo-persik-mango-dynya-ao-vbd
Чудо клубника земляника большая бутылка,,84.0,2.8,1.9,13.9,,,,4690228107092,
Йогурт со вкусом клубника-земляника,Чудо,94.4,3.3,2.0,15.8,,,,4690228107290,
Чудо Йогурт - персик маракуйя,Чудо,94.0,3.1,2.0,16.0,,,,4690228107337,
"Йогурт фруктовый, вишня",Фругурт,98.0,3.0,2.0,16.9,,,,4690228108327,
Фругурт персик-маракуйя,ВБД,96.0,3.0,2.0,16.5,,,,4690228108341,frugurt-persik-marakuyya-ao-vbd
Фругурты,Фругурт,95.0,3.1,2.0,16.2,,,,4690228108365,
Чудо йогурт груша в карамели с пломбиром,ВБД,85.0,2.8,1.9,14.1,,,,4690228108907,chudo-yogurt-grusha-v-karameli-s-plombirom-ao-vbd
Ламбер Лёгкий,Lamber,261.0,30.0,15.7,0.0,,,,4690228109065,
Йогурт «Греческий Классический»,Neo,68.0,8.0,2.0,4.6,,,,4690228109638,
Йогурт «Греческий» с клубникой,Neo,87.0,6.8,1.7,11.2,,,,4690228109652,
молоко 3.2%,Домик в деревне,60.0,3.0,3.2,4.7,,,,4690228109713,
Напиток кисломолочный со вкусом черники,Фругурт,67.0,2.6,1.0,12.0,,,,4690228111990,
"Творог ""Мягкий"" С Массовой Долей Жира 2%",Домик в деревне,67.0,8.5,2.0,3.7,,,,4690228112058,
Коктейль Neo Манго Гуава,Neo,51.5,7.7,0.1,5.0,,,,4690228123870,
Бретцель немецкий крендельки с солью,Krutzel,410.0,9.0,11.0,68.0,,,,4690329009455,
Молочная Шоколадка,Babyfox,560.0,8.0,36.0,50.0,,,,4690329017054,
Молочный Шоколад Арахис И Соленая Карамель,Babyfox,550.0,9.0,34.0,51.0,,,,4690329018648,
Чечевица зеленая,Ашан,360.0,28.0,2.0,58.0,,,,4690363005970,
Рис пропареный,Ашан,330.0,7.0,0.5,75.0,,,,4690363072712,
Бурый рис,Ашан,340.0,7.5,2.0,73.0,,,,4690363072811,
Рис для японской кухни,Ашан,340.0,8.0,0.4,77.0,,,,4690363073009,
Рис круглозерный,Ашан,345.0,7.0,0.6,78.0,,,,4690363074396,
Кускус,Ашан,370.0,12.0,2.5,75.0,,,,4690363074426,
Булгур,Ашан,360.0,12.0,1.5,75.0,,,,4690363074433,
5 злаков хлопья зерновые,Ашан,370.0,12.0,3.0,73.0,,,,4690363104963,
Чипсы Сметана Лук,Каждый День,429.6,8.3,19.5,54.3,,,,4690363187959,
Оладьи печеные с яблоком,Ашан,223.0,5.9,7.1,33.9,,,,4690363305759,
Кантуччи с клюквой,Ашан,460.0,7.0,10.0,79.0,,,,4690363504732,
Кантуччи,Ашан,460.0,9.0,15.0,72.0,,,,4690363504749,
Рыбная соломка стейк,Флотская,214.5,41.1,4.5,0.1,,,,4690376045833,
Чипсы со вкусом сметаны и лука,Lay's,510.0,6.0,30.0,53.0,,,,4690388050474,
Чипсы со вкусом сметаны и зелени,Lay's,510.0,6.0,30.0,53.0,,,,4690388050535,
Чипсы паприка рифлёные,Lay's,530.0,6.5,32.0,53.0,,,,4690388105907,
Читос кетчуп маленькие смотка,Cheetos,500.0,8.0,23.0,63.0,,,,4690388110475,
Лэйс сметана и зеленьг,Lay's,520.0,6.0,32.0,53.0,,,,4690388111250,
лейс краб смотка большие,Lay's,520.0,6.0,32.0,53.0,,,,4690388111274,leys-krab-smotka-bolshie-lays
"Рифлёные ;Сметана и лук""",Lay's,520.0,6.0,32.0,53.0,,,,4690388111441,
Куйбышева 75 Xrus team,Хрусteam,430.0,9.0,14.0,66.0,,,,4690388117290,
Хоружей 15 Сметана хрустим,Xpyc Team,430.0,10.0,14.0,63.0,,,,4690388117313,
Lays чипсы сметана и зелень 70,Lay's,520.0,6.0,32.0,53.0,,,,4690388119157,
Лей соль маленький на смотку,Lay's,520.0,6.3,32.0,52.0,,,,4690388121044,
Чипсы «Лангустины в пикантном соусе»,Lay's,540.0,6.0,32.0,54.0,,,,4690388121662,
Хрустим сырные палочки смотка маленькие,Хрустим,430.0,9.5,16.0,61.0,,,,4690388122829,
читос сыр большие смотка,Cheetos,490.0,7.5,22.0,63.0,,,,4690388123420,
Чипсы «Из Печи. Мусс из лосося и авокадо» смотка,Lay's,450.0,6.0,16.0,69.0,,,,4690388123574,
лейс стейк рибай с соусом,Lay's,530.0,6.5,32.0,52.0,,,,4690388123635,
"Йогурт вишнёвый 2,0%",из Любовского,73.2,2.8,2.0,11.0,,,,4690469005638,
"Биойогурт ""Бифилайф"" фруктово-ягодный ""Брусника-клюква-злаки""",из Любовского,73.0,2.8,2.0,11.0,,,,4690469006321,
"Биойогурт ""Бифилайф"" фруктовый ""Манго-маракуйя-злаки""",из Любовского,73.2,2.8,2.0,11.0,,,,4690469006338,
